gender,race,age,ses,gap_years,negotiation,zip,university_quality,skills,experience_years,education_level,screening_score,u_confounder,shortlisted
Female,Majority,22,-0.7313512819387378,0.5838224929465373,-0.4625279127683936,0.159,-0.683332203535997,-1.0932997307749863,0.0,HighSchool,-1.8480701032651643,0.02064177839341728,0
Male,Minority,29,-0.2477073891307189,0.15127769180260073,0.7209198471446836,1.135,-1.3219713933537764,-0.5505834827470518,6.8487223081974,HighSchool,-0.5523693798080415,1.481937969344859,0
Female,Majority,36,-0.49488823537864063,0.2361923952569066,-1.6676753611586614,-0.14,0.03434694363682838,0.13134095061015816,13.763807604743093,Bachelors,0.5890050407213755,-0.6628202587689256,1
Female,Majority,50,-0.3716954820308384,0.694897998765513,-0.24639367469291767,0.434,0.019193285537856042,-0.29926044730106494,27.305102001234488,Masters,0.2352666619600337,0.3791455898018079,1
Female,Majority,31,1.6908243794058646,0.7098689099033251,-0.873304808217958,-0.201,0.8958108231290038,1.0751392654016996,8.290131090096676,PhD,0.3857226268163473,-0.6288078282826277,1
Male,Minority,35,-0.13329096609109706,0.4477086689435939,1.0012076188751915,1.159,0.07352802172984474,0.8253208874650383,12.552291331056406,Masters,1.5582121450025053,0.6313784249135305,1
Male,Minority,26,-2.0313301922444023,0.0,-0.271059103822785,1.295,-1.9624962983650498,-1.8217634439574317,4.0,HighSchool,-1.3474583626337013,-0.26845259078438427,0
Female,Majority,31,-0.2781382447044017,0.3836838654260264,0.014833592549577279,-0.329,-0.6895156515099706,-0.2931039117400688,8.616316134573974,HighSchool,0.38018755156072825,-0.6577396260477757,0
Female,Majority,55,-0.03974462458331065,0.5311355105267617,-0.6838849996523616,0.221,0.9466824334149172,0.5117708043056444,32.46886448947324,PhD,0.637659318011321,1.5392659261528487,1
Male,Majority,53,0.967448861792986,0.0,0.007458490287670244,0.007,1.2174866015182364,1.9805120574155248,31.0,PhD,2.1745754821419156,0.3405612187086366,1
Male,Minority,54,1.8388271382462535,0.0,-0.07894773710382542,1.15,0.9213306279782277,0.5403785664604027,32.0,PhD,0.4100273413386349,-2.003404844718125,1
Male,Majority,47,-0.7723112376884168,0.4403501530093525,-1.0862730929027051,0.104,-1.1446056901812642,-0.18885386607298096,24.55964984699065,HighSchool,0.6727431518079712,-0.22847754259785524,0
Female,Majority,28,0.09141162928777653,1.1096848657357457,0.47937116723019524,-0.109,0.10209513896055658,-0.1406645630289183,4.890315134264254,Masters,-1.18701193115934,-0.9035013217976859,0
Female,Minority,50,-0.30571124241819286,0.26804539390168186,0.15152650198584572,0.631,-0.5085706859681963,0.36008024774280994,27.731954606098316,HighSchool,0.49849844088862916,-1.2016964987150822,1
Female,Majority,30,-0.11817986599459414,0.0,-0.38325338961355987,0.342,0.4599032445138226,0.648689668603556,8.0,Masters,-0.7785627919024649,-0.5735639214278936,1
Male,Majority,37,0.5105689808676156,0.573288557964211,-0.35028543444670057,-0.52,0.16792945845289717,0.1412191061877185,14.426711442035788,Masters,0.38283893066867153,-0.4688657430208526,1
Female,Majority,40,0.7995245726921218,1.1026758350230703,-1.1243254093842037,0.382,0.8117014424978999,1.1307693131643786,16.89732416497693,Masters,1.2584704394945643,0.03676547681067045,1
Female,Majority,34,0.06286055475398329,0.309515057819934,-0.22864978602144975,-0.099,0.6987707633216665,0.287205266581117,11.690484942180065,Masters,0.8705994062435315,-0.7819035823317549,1
Male,Majority,33,-0.0867910955094445,0.0,1.5423932880806184,-0.06,1.1026031050216243,1.508268867658681,11.0,PhD,1.4901745385353147,-1.8404558198568444,1
Female,Majority,35,-0.38280191677099795,0.9030615996764677,-0.9639414151436438,-0.412,0.2633725113554888,0.16933010207680413,12.096938400323532,Masters,-0.6441312863870675,-0.5271350411430814,0
Female,Majority,39,1.7663300737381207,0.19231269584077115,0.8911996467109298,-0.377,1.310339595508326,0.43981705350070593,16.807687304159227,PhD,0.09946348606846553,0.8746999577182675,0
Female,Majority,54,-0.42014581312440197,0.1632216336638168,0.05850755325705781,0.083,-1.2305161733095666,-1.72958482376824,31.836778366336183,HighSchool,-0.3815466797443667,-1.3496992222119812,0
Female,Minority,32,-0.10836006886406448,0.8716983410837233,-1.6662910189497853,0.741,-0.159053507427266,0.47932428487447754,9.128301658916277,HighSchool,0.8270595657181542,0.6161660538948203,1
Male,Minority,35,1.2825177923573146,0.8374573915141188,-0.33811662936969894,0.837,0.8891864372161042,1.150876198223866,12.16254260848588,PhD,0.3236448860968946,0.4577542648382061,1
Female,Majority,50,0.554598211692741,0.8442879726776653,0.24965932557162596,-0.275,0.435585728937145,0.18484076773428307,27.155712027322334,PhD,0.14146546516973343,-0.44121127267185906,1
Female,Majority,31,0.17251491982524192,0.5691356402227914,-0.5451575848178474,0.381,0.30577618482238594,0.6646986458235903,8.430864359777209,Bachelors,-1.1831253901544283,0.30950775632366545,0
Male,Minority,27,0.35582784683772717,0.09880908141420493,0.13479143437144395,1.801,-0.11590317109860093,0.3552491063445219,4.901190918585795,PhD,-0.6041400450111978,-0.7400302661319841,1
Female,Majority,22,1.0075181619588292,0.519242594844163,-0.45298369988405374,-0.156,-0.1390825394741753,-0.350197895803404,0.0,Masters,-1.75812414328853,-0.3940744106359917,0
Female,Minority,29,0.5806514407471676,0.3623631055267012,-0.5175312574829019,0.987,-0.7292957439932929,-0.8009941653776564,6.637636894473299,HighSchool,-1.9843904475615437,-1.0103430290799085,0
Male,Minority,50,-0.33368655303663614,0.0,-0.7903841567807564,0.698,0.3412374623432519,-0.7687938796740419,28.0,Masters,-0.5487650196367259,0.4637419544882038,0
Female,Minority,37,2.4407156290232948,1.7923455922621314,0.7910146120519181,1.061,1.286885797888446,0.6894363881369292,13.207654407737868,PhD,0.44476594352986976,1.3617065060530555,1
Male,Majority,29,-0.7904673683702476,0.15149563003478553,0.22043324572382983,0.162,-0.7450568930620028,-0.33031919349322825,6.848504369965214,HighSchool,-0.9265486492896045,-0.6712738739719504,0
Female,Majority,43,0.3177231292179588,0.37308545815751437,0.13954351866168557,0.258,0.6999828995856766,0.3813890921111122,20.626914541842485,Bachelors,-0.16369324739260285,1.1896792777225538,1
Female,Majority,27,-0.07097541766759013,0.5783974020454187,-0.6389731782306223,0.139,-1.406631563516039,-0.9571147085824525,4.421602597954581,Bachelors,0.06585938838800284,-2.1161283964703426,0
Female,Majority,44,-0.49014640997844716,1.4642762344915847,-2.0717845375889268,-0.253,0.2544553631620155,0.18097995090079677,20.535723765508415,Bachelors,0.4750818929270082,-0.8768430131608443,1
Male,Majority,35,0.34141641041263077,0.0,-0.4867649388464961,-0.106,0.07243390551218472,0.7062686877244718,13.0,Masters,-0.15628263018939692,-1.0028707698560422,1
Female,Majority,25,-0.7380267440912207,0.0,-0.5818656615991327,-0.171,-0.17326824991633913,-0.20978967935921478,3.0,Bachelors,-1.053955555912025,1.710910262447638,0
Female,Majority,34,1.2017635984994486,1.0864146620098953,-0.1648880476305189,-0.273,0.44171563253819474,0.4420851934515978,10.913585337990105,Masters,-0.4167881397975826,-0.5852820588295067,0
Female,Majority,23,0.5501326131157996,0.4943023981736216,-1.7571640905631294,-0.088,1.1231602474889695,1.123766348016933,0.5056976018263784,PhD,0.5003114075269295,0.7757269898364447,1
Male,Majority,53,-0.9986013436125647,0.09538326354812744,-1.4458987476224314,0.092,-0.4325079918780024,-1.3709674040729,30.90461673645187,Bachelors,-0.5712231365334954,-2.0337975774489334,0
Male,Minority,51,-0.37248826863310924,0.12691645030303908,-0.4961140605900437,0.821,-0.1105564934989346,-0.023803771598861666,28.87308354969696,Bachelors,0.5624093059959789,0.11492791005097744,1
Female,Minority,42,0.16040144886744018,1.2681309432833425,-0.4149129821321423,0.833,-0.7418787003316788,-1.0728404429458347,18.731869056716658,Bachelors,-1.9034724968779522,0.5637597151953899,0
Male,Majority,40,-0.9461662308849069,0.0,-0.46832583413023604,0.726,-1.3213242863148265,-1.3900243971518407,18.0,HighSchool,-1.7196027056281245,-0.03557696350170581,0
Male,Majority,55,0.3828579720107755,0.06577516464020543,0.9261280129687244,0.095,0.9107124520027969,0.667056344426887,32.93422483535979,Masters,1.091090924061565,-2.7062379043259597,1
Male,Majority,45,0.6806442388224632,0.0,-1.288294384585967,-0.026,0.7260630003439791,0.8724077698979462,23.0,Masters,0.6651652459735313,0.17694042335529672,1
Male,Majority,23,-1.3917847304273234,0.0,-0.5241504185633228,0.199,-0.5690425731372882,-0.35872156927086435,1.0,HighSchool,0.659616789492797,0.8076184541347103,0
Female,Majority,41,-0.22245448682584207,0.20740554329945488,0.6188536494952874,0.179,0.48640273665467126,-0.29132417551945883,18.792594456700545,Bachelors,-0.4177782482759627,1.3149245527142195,1
Male,Majority,52,-0.6763103935667407,0.0,-0.5167504595334645,-0.067,-0.19660924314897468,-1.0033564486244968,30.0,Bachelors,0.15254457093602142,0.3974716896695991,0
Male,Minority,50,-0.5120918713450742,0.0,0.5018782288058445,1.354,-0.4006266859731494,0.10531794773989314,28.0,Bachelors,1.1047191988620684,-1.6793115142082249,1
Male,Majority,34,-1.4938275769629439,0.38523041691438464,-0.4065172549184953,0.243,-0.49647871223890555,-0.9800730272793873,11.614769583085616,HighSchool,0.009763678476415915,-0.2071399183856874,0
Female,Minority,49,0.4532670870991884,0.4856449798008914,0.15047815722261282,0.568,-0.34214747315637745,0.6567792560870438,26.51435502019911,Masters,-0.2733107376245547,0.900165886566601,1
Male,Majority,39,-0.9060496361932853,0.0,-0.7637988467528591,0.409,-0.38265287711636675,-0.08142301534914827,17.0,Bachelors,-0.7333303519419379,-0.8138058406859471,1
Female,Majority,30,0.0666237891550815,0.6742071636779006,-1.189306304594962,0.156,0.17269681806615733,0.4707231389319746,7.325792836322099,Masters,0.27299578895022697,0.5632978348086294,0
Female,Minority,37,2.895518160401828,0.4317140260684285,-0.11249479219868613,0.666,2.6147647405100836,1.5609811919595997,14.568285973931571,PhD,0.431578677427608,-0.4758836439708631,1
Female,Majority,36,1.2890690045685171,0.0,0.17247523688054422,0.305,1.9210955838806565,0.9406176478284813,14.0,PhD,0.9057921583040617,0.09266662754358009,1
Female,Majority,39,0.19358892584522708,1.6900179839476466,0.46707496866259157,0.044,0.5476664553201294,0.8447082623791659,15.309982016052354,PhD,-0.25466876712605324,0.7554933892041474,1
Male,Minority,50,0.7398468108603435,0.18509053596603878,0.11925899706866451,0.739,0.24720140220497094,0.20853993061974224,27.81490946403396,Masters,0.91982965681362,-0.7053011469774526,1
Female,Majority,47,1.4265105830425953,0.0,-0.7200361476328905,0.299,1.1373393655497452,0.9283891792933933,25.0,PhD,1.0532691743141187,2.8538487723621007,1
Female,Majority,29,-0.9099247831661615,1.5726084645258935,0.4257660032292595,-0.021,-1.1972321601844769,-0.6046199570372287,5.427391535474106,HighSchool,-1.0996515849631467,0.15186093726621364,0
Male,Minority,42,-0.6405153561060707,1.053462650460811,0.6654461689887136,1.055,-1.82597457081899,-2.3909301724887193,18.946537349539188,Bachelors,-1.410083209674859,0.34231095282694685,0
Female,Majority,25,-0.0932642884855636,0.9408222194947151,-0.4026888492449777,-0.526,0.6902539393697082,0.6834988972301214,2.059177780505285,Bachelors,-0.2640153819942784,-0.7384019495767994,0
Male,Majority,22,-0.016643099243302744,0.0,0.3333165197676148,-0.314,0.9470960902358203,0.8856783927091049,0.0,Masters,-0.8932988867708501,0.06239639613737023,1
Male,Majority,48,0.44576344617739894,0.0,-0.8458603423496207,-0.419,0.6663172414894855,0.7434216087079032,26.0,Bachelors,0.49247304080939563,-0.26696647734336965,1
Female,Majority,24,-0.5773349152261708,1.0764287570280433,-0.6714792176133009,-0.005,-0.05882339849130781,0.12918905258714858,0.9235712429719567,Bachelors,-0.27730511981079814,-1.45481867873376,0
Male,Minority,47,-0.8675367546218262,0.0,-0.22461110179466054,1.031,-2.0782867812830625,-1.4925708042953605,25.0,Bachelors,-0.9317697198332457,-1.5271287504097744,0
Female,Minority,40,0.03138048973077555,0.5981525325899,-1.2352793272965088,1.298,-0.2430565339974887,-0.3778253333730328,17.4018474674101,Bachelors,-0.6344656761636549,0.28649550660101086,0
Female,Majority,49,0.0638945300212582,0.5321559648917702,-0.8289136923225702,0.024,-0.1222693113804268,-0.01010524594273755,26.46784403510823,HighSchool,0.7704818222217084,-0.08735764625395817,1
Male,Minority,29,1.9431295223729297,0.0,1.0717022867577983,1.15,0.42958869933985705,0.3178179596545321,7.0,PhD,0.4315217371247017,-2.6248519111032866,1
Male,Majority,34,-0.3524647213170452,0.0,0.5061990409540398,0.083,-0.029556893744557083,0.21262241048987757,12.0,Bachelors,0.5622255596487281,-2.1408005451846415,0
Male,Majority,29,-1.3855653789201237,0.7370474749660757,-0.32798087461604114,0.171,-1.3575305872513297,-0.8037529157759704,6.262952525033924,HighSchool,-0.6249036809254558,-0.3079204100146393,0
Male,Minority,50,1.0556395825585356,0.7582109941750281,-0.18678523313835876,0.549,1.0618029583666093,1.5030468652900195,27.241789005824973,PhD,2.5994408342148487,-0.06852744479309539,1
Female,Minority,38,0.09322487490014074,0.0,-1.7127666370029062,1.156,0.08577445844357964,-0.02079584424580387,16.0,Masters,-0.16228971031532372,0.6070692893116433,0
Male,Majority,35,-1.4914079210897497,0.0,-0.29760209830041745,-0.058,-1.6073421716895828,-1.5268308968379296,13.0,HighSchool,-2.08850549659009,-1.2374500194667655,0
Male,Majority,53,-0.47303197094305066,0.0,-0.33752155004259804,0.541,-0.7083373513029179,-1.1184563224540245,31.0,Bachelors,-0.4520087617501852,0.591367581463393,0
Female,Majority,37,-1.7811889625555402,1.2854877785636396,-0.12545742023558587,0.008,-2.2990993662918604,-2.0152426467639337,13.71451222143636,HighSchool,-1.9436952270634975,-0.30730733722958253,0
Male,Majority,34,-0.3844869743841433,0.014619055552310389,0.3011386258852302,0.396,-1.255975616575269,-0.6633459429442148,11.985380944447689,HighSchool,-0.09739678906556663,-0.5068791481306842,0
Female,Majority,40,1.4650674531984036,0.3319686908189615,-0.7785680701202957,-0.807,1.4120430995476498,1.3918315514485997,17.66803130918104,PhD,0.9232251303007394,-0.14153823911714417,1
Female,Majority,51,0.21076860516039841,0.3579859874962261,0.60218000957643,-0.164,0.20957452574319213,0.4038066423617979,28.642014012503775,Bachelors,0.0882231617199,0.9850272466342126,1
Female,Majority,24,1.1271586800987703,0.6723923278169283,-0.4552216661604356,-0.189,-0.2166275642117874,-0.05917575332572056,1.3276076721830719,Masters,-1.1813617221011345,0.5572786005619295,0
Female,Majority,41,1.0584930105015946,0.44485639045051567,0.573191646222732,-0.639,1.0523642315362431,0.7555733788914509,18.555143609549486,PhD,0.3947213898326781,0.8889699758275875,1
Female,Majority,30,-0.26723725316037106,0.6810582733072185,-1.223505757943692,-0.132,0.18967873834183352,-0.3145306795916867,7.318941726692781,Bachelors,-0.8469206160600535,-0.6874879179900336,1
Female,Majority,46,-0.6234747703059457,0.16512218097371328,-0.3369322035243309,0.54,-1.0044759417088087,-0.9261227134693808,23.834877819026286,HighSchool,-0.9049832720225436,-0.28388916866938824,0
Female,Minority,47,-1.3292078905431186,1.4614078824065855,-0.25658384176215937,1.187,-1.819515524550269,-1.8388303634666947,23.538592117593414,HighSchool,-1.0959118550735634,-1.1623686743143928,0
Female,Minority,24,-0.25447019085297584,0.27907484509818503,-0.7655919279752855,0.811,-0.47614114959376613,-0.04248401982321408,1.720925154901815,Bachelors,-0.9074692612164871,-0.55336898325409,0
Male,Minority,52,-0.3445748552015115,0.4887420583626588,-1.4570550958882453,1.097,-0.6862418177505321,-0.3933131231832652,29.511257941637343,Bachelors,1.11664552779488,-0.39642001070078137,1
Female,Majority,28,0.14562117690524473,0.027859626620635458,-1.052197083368859,-0.195,0.5867423543315383,0.2539360020744653,5.972140373379364,Masters,0.6407111380992316,-0.46560909417703156,0
Male,Majority,22,0.38548389923034887,0.0,0.45462392882091673,-0.103,0.7895865141802477,0.07085454929697275,0.0,Masters,-1.4779341465190887,0.7130165803281086,0
Female,Majority,44,1.1589794585981161,0.48721876355674765,-1.7363036370301912,-0.419,0.524878270762067,0.5986184905798689,21.512781236443253,PhD,1.1896012242825278,0.42515576728599896,1
Male,Majority,37,1.4934422229161586,0.6760586204235979,-0.33142428771486143,0.183,2.9529176950790217,3.356103219963434,14.323941379576402,PhD,2.382982370175032,0.7591629757032256,1
Male,Minority,55,-1.7502819682155153,0.0,-0.34474143737292623,0.968,-2.327695789242962,-1.8313169625418393,33.0,HighSchool,-0.3855602595770687,0.12821549362818968,0
Female,Majority,44,-0.37075429352231126,0.49740229234700234,-1.521056311395019,-0.093,-0.2844217873368429,-0.10536187976914167,21.502597707653,Bachelors,0.03183578330795446,1.0725604783332527,0
Female,Minority,42,-1.1293998677905093,0.44225413517056944,-1.2546823972019854,0.872,-1.0513937439444612,-0.1413943549452219,19.557745864829432,Bachelors,0.11175205703083359,0.11370553822566865,1
Male,Minority,23,-1.0861302944907785,0.5725129232283729,-0.18414769676028767,0.968,-0.7116860691928968,-1.4558401047175398,0.4274870767716271,HighSchool,-1.6375311988725958,0.965552524054548,0
Female,Minority,23,-0.8550143165398824,0.3244578962695326,-1.2406576799902553,0.618,-0.3436194832372913,1.5006704852171486,0.6755421037304674,HighSchool,0.37939832013622415,0.5029635691645361,0
Female,Minority,26,1.1146638036902607,0.3267757823068161,-0.49493897111579743,1.223,-0.44043247312527495,-0.009939008399664346,3.6732242176931837,Masters,-0.6434183573020742,0.7351879797300193,0
Female,Majority,50,-0.31375773015380726,0.3519024819515685,-0.8952431893728807,0.289,-1.2261887221440395,-1.0467137302671448,27.64809751804843,HighSchool,-1.02538151550953,-0.06696980500851155,0
Male,Majority,43,-0.7701468956313157,0.0,-0.5782425763885178,-0.151,-0.6675994681070241,-0.12261574414778183,21.0,HighSchool,0.013878793549316443,-1.2386758811063856,0
Male,Minority,40,-0.8883380058934431,0.0,0.12151693982715987,0.514,-0.655481778379011,0.3180328813866954,18.0,HighSchool,-0.2422894640491002,-1.4447703256257665,0
Male,Majority,44,0.25451292248595353,0.23625675629100157,-1.8445836251449594,0.373,-0.6880515979994284,-0.819997502953925,21.763743243708998,Bachelors,0.511736281734463,1.9573816248341789,1
Male,Majority,34,0.6923442207444929,0.0,-0.7456034493371978,0.012,0.4912123348336736,0.3705385593732571,12.0,Bachelors,0.35535715565315285,0.3878399043961943,1
Female,Majority,29,-0.2636359500729062,0.5208401763367846,-1.1599562476736345,0.674,-0.5328887570487123,-0.3178900232616101,6.479159823663215,Bachelors,-0.8138494935229593,0.4434568981542767,1
Male,Majority,32,-1.8062787674768497,0.0,-0.5114598881129683,-0.241,-1.3092658371708688,-0.6611666416917827,10.0,HighSchool,1.075686074862006,-0.1668994586207776,0
Female,Majority,42,0.5858658461763802,0.44153038750496826,0.09815064830542564,0.606,-0.16778896230827403,0.5618811459614916,19.55846961249503,Bachelors,-0.26684175991808934,-0.45853656475193233,1
Male,Majority,25,2.4412178104785234,0.0,-0.38632585186773083,-0.211,1.7822367964258385,2.570789598798994,3.0,PhD,1.4432504343492794,2.87177384738712,1
Male,Majority,49,0.3432299337753674,0.0,-0.1283708148432931,-0.368,0.8492550306946515,0.1820828391338534,27.0,Masters,-0.05744583882485798,-1.1199068116306001,1
Male,Majority,37,0.3803938013499261,0.025655938764238176,-2.2539334639372552,-0.504,0.7553745264088252,1.0855527010226051,14.974344061235762,Masters,1.2867469376585825,-0.06273553067599061,1
Female,Minority,30,-0.5942292922536035,0.3539589157281886,-0.02186697642214319,0.368,-0.5968171847200207,-0.8516481114884272,7.646041084271811,HighSchool,-1.21156032376143,-0.05134028569504925,0
Male,Minority,26,-0.12413026510955867,0.7483118491763862,-0.21148105418342747,0.709,-0.08964735526148757,-0.35447699494308244,3.2516881508236137,Bachelors,0.030509119696795085,-1.13098864760483,0
Female,Majority,49,-0.10927190648485,0.45821472193086893,-0.20394417527248115,-0.096,-0.21109865586598253,-0.6184568468001937,26.54178527806913,Bachelors,-0.4095853245252302,-1.2717348925611343,0
Female,Majority,44,1.3339130618748654,0.835141424340748,0.3153716285484829,0.025,1.1733890102379874,1.3690799613855988,21.164858575659252,PhD,0.8896946994060009,-0.7031649342822481,1
Male,Majority,42,1.5861531430226468,0.22220320917152034,0.1676572860592463,-0.621,1.815207717466712,1.0597799017951461,19.77779679082848,PhD,1.0542863300265448,-0.3437931998778809,1
Female,Majority,39,0.2915763095493442,0.0,-0.8540741824743368,-0.578,0.6579279478636074,-0.005801404190746468,17.0,Masters,0.3233765087558507,-0.48561938697834545,0
Male,Majority,30,-0.9665798411195018,0.0,-1.2500532223304321,-0.868,-0.7188268898291444,-1.1995735976085373,8.0,HighSchool,-1.0127529783247071,0.8132338533132144,0
Female,Majority,39,-1.4539363993857417,0.29641548835116815,0.7827008718924982,-0.192,-1.195516156870361,-1.29794975092718,16.70358451164883,Bachelors,-0.6396263342123811,-1.178679153344864,0
Female,Majority,52,-0.7182761334420991,0.0,-0.542682332363091,-0.443,-0.6713759211490431,0.5084028356449247,30.0,Bachelors,0.7400947239679915,0.4047169801821661,1
Female,Majority,24,-1.9376108245324208,1.193765285452236,-1.4887945309961101,-0.202,-1.7297756841145702,-0.5624439079160382,0.806234714547764,HighSchool,-1.2102087420021386,1.46861010627625,0
Female,Majority,35,-1.2413062236529508,0.856725508902556,0.20812099724695565,-0.183,-0.6741651665603993,-1.3329827036192465,12.143274491097444,HighSchool,-0.9180694724610327,0.8929600465144226,0
Male,Minority,50,0.35784208339852924,0.4381667106534694,-0.506251638981777,1.039,-0.20914582374458823,0.21180236192547533,27.56183328934653,Bachelors,0.8389131765207233,-1.1392117580767611,1
Male,Majority,47,0.7635394771995785,0.0,-0.8507494406392234,0.458,0.5145152488557516,0.9626912350608429,25.0,Bachelors,2.1266283435553026,-2.953347922648419,0
Female,Minority,23,1.2745994090521509,0.952431386543127,-0.42549917055318026,1.127,0.7985066253249331,0.2512879002544719,0.04756861345687302,PhD,-0.1164766467836807,0.8453297358344422,1
Male,Minority,26,0.6019463825125121,0.8352195858803084,-0.597587040259807,1.113,0.2737608477029203,-0.09627213836036436,3.164780414119692,Masters,-0.8395773211692111,0.49673009847582517,0
Male,Majority,31,-0.4923373625408952,0.44194368231046566,-1.2935427377421123,-0.094,-0.4280394068110818,-0.030609905174385204,8.558056317689534,Masters,-0.9127095918436192,-0.5856582509662089,0
Male,Majority,48,0.5920723858135735,0.0,0.21433623112052255,-0.356,1.0509663786332528,1.77301646066624,26.0,Masters,1.8854550479377348,1.2806681526400703,1
Male,Minority,34,-1.981419808306287,0.7570849344080263,0.1299335169598783,0.873,-1.5214126815287785,-0.5970462037943669,11.242915065591975,HighSchool,-1.7022616885050588,-0.4045388340828268,0
Female,Majority,39,-0.07914652296070919,1.390745647733056,-0.227687659823459,0.468,-0.20584028919800737,-0.019978471557733316,15.609254352266944,Masters,-0.16423681229736764,0.1079500610824064,0
Male,Majority,31,-1.1786117364256448,0.0,0.08149995903950485,0.045,-1.146616243089696,-1.3450694091003552,9.0,Bachelors,-1.8071417014318218,-1.0381447327050417,0
Female,Minority,25,-0.18307864878580207,0.7428832906364478,-1.1709692764429054,1.089,-0.2131983326075283,-0.1371178815185203,2.2571167093635522,Bachelors,-0.5900900433799617,0.3190888031551029,1
Male,Majority,29,-0.7579992516873603,0.2357811787552745,-0.3797797886854452,-0.458,0.9384834525433912,-0.3090924448742558,6.764218821244725,Masters,0.26045272545660436,-0.4302650428949685,1
Male,Majority,32,-0.6162395811015711,0.0,0.37461038628500903,0.173,-0.9317512737393784,0.01738521023520835,10.0,HighSchool,-0.4384873084000083,-0.5034996119967895,0
Female,Majority,29,-0.17460526987391886,0.0,-0.49478533146016396,0.096,-0.39035885677453197,0.33454201100072023,7.0,Bachelors,-1.0175075920887213,1.0798566102947715,0
Female,Majority,44,-0.5537669202945219,0.6120993366048154,-0.28904185259543946,0.074,-0.5630170937656578,-0.5431580828826659,21.387900663395186,Bachelors,-0.5307335675404582,0.21443442607091256,1
Male,Majority,22,1.2608038007242905,0.0,-0.7323669099342788,0.124,1.0474117224854222,0.22709681708085405,0.0,Masters,0.12942440127221475,-1.4955053873445063,0
Male,Majority,26,0.1863405713766888,0.0,-0.7049371836348,0.564,-0.15740228675079168,0.558103741011455,4.0,Bachelors,0.04737180365487127,0.6915219243760453,0
Female,Majority,45,2.8080784556147425,0.3394035447957283,-0.38610085356965296,-0.426,2.491353420991972,1.7174581293356095,22.66059645520427,PhD,1.7697049163736571,0.8365860748990757,1
Male,Minority,34,-0.5719998899498493,0.895242486042452,-0.5703799742731107,0.855,-1.2885368885794872,-2.3297266261527354,11.104757513957548,HighSchool,-1.697302848757684,-0.8321829329510081,0
Male,Majority,34,0.9176488302532884,0.0,0.48312706110264103,0.262,-0.23820739853198022,-0.18526450490577168,12.0,Masters,-1.2319391005350298,-0.392977151472993,0
Female,Majority,54,1.36972595608954,0.8600784028092652,0.8597514994916107,-0.12,0.930334466238818,1.4653318862259628,31.139921597190735,Masters,1.1485969646430472,0.05381450762122608,1
Male,Majority,55,-1.0551926982708741,0.28498303017438237,0.45292834138825183,-0.348,-0.9225869260117371,-0.19525757405256083,32.71501696982562,HighSchool,0.7757025626815067,-0.24937944860392627,1
Male,Majority,45,2.3298285619670764,0.25047485135255965,-0.13171405772697023,-0.333,1.1044572745184633,2.457449614034448,22.74952514864744,PhD,2.1630448806818614,0.12388986724195998,1
Male,Minority,45,0.15377586106252494,0.0,0.8963457485196454,0.951,-0.4971111869558063,0.24385662649157097,23.0,Masters,0.21343517122083522,0.6499249505770088,1
Female,Majority,25,0.17908546815055168,0.12788894576872462,0.551910278903551,-0.341,1.4649351225415514,0.8028485877270511,2.8721110542312753,Bachelors,-1.2896398181773578,-0.4917743471559619,0
Female,Majority,43,0.08388497699438115,1.7429120845350123,-0.25836843665310694,-0.018,-0.004674830596543248,-0.030672260560654138,19.257087915464986,Bachelors,0.29286971169773507,2.0807880621148707,1
Male,Minority,24,-0.29624166539013175,0.0,0.9418292189252286,1.504,-0.43980159384294043,-0.3555998583370236,2.0,HighSchool,0.004168655930248606,-0.7118751325502052,0
Female,Majority,26,-0.19296456836268644,0.6602269394287539,-0.10910993224774973,-0.009,-0.18500067834412226,-0.3579646174373218,3.339773060571246,Bachelors,0.4941989495587473,-0.5389227988909338,0
Female,Majority,27,-2.2431277951826987,0.8025148010075566,-0.9854607165465804,-0.379,-0.584319937829393,-0.6334476342650668,4.197485198992443,HighSchool,-0.6341936360012354,1.9688474031948158,0
Male,Majority,32,0.5173954563549956,0.6515729190485562,0.8478322860316311,-0.133,0.8804173602507845,-0.43128998130126645,9.348427080951444,PhD,-1.0208669054216883,2.384579840118989,0
Male,Minority,55,1.4995063942869045,0.0,0.4257443110821986,1.26,1.8494974609858044,1.6852132435767953,33.0,PhD,2.0066066030509186,0.037603225534631274,1
Male,Minority,47,0.6937863188459287,0.0,-1.169752986586925,1.164,-0.42395740318733205,0.07710792303194727,25.0,Bachelors,0.4353853505256483,-0.18724225124779173,0
Male,Minority,50,-1.5543530573437065,0.0,-0.5795958759500229,1.247,-2.1413179265114204,-0.8294147098459875,28.0,HighSchool,-0.5577077126349329,-1.0729118820084027,0
Female,Majority,49,-0.6555310519416655,1.0299895288763588,-1.7093856252482307,0.247,0.14778946094971512,-0.24830414384648544,25.97001047112364,Masters,-0.5831839434969286,1.1428063668255746,1
Female,Majority,32,-0.46383312169285174,0.6971597657284253,-1.3830489108494397,0.059,0.12522726263172523,0.4588250585852585,9.302840234271574,Masters,-0.1334570711114583,0.17315534045004533,0
Female,Minority,54,0.3577831512335464,0.13842099411443953,0.1715204543237141,0.904,-0.37823401019086034,0.014423761199097267,31.86157900588556,Bachelors,0.9502666900910977,-0.8461899797886808,1
