dataset,feature,PS
adult,education-num,0.03497367724776268
adult,capital-gain,0.002377154538407922
adult,capital-loss,0.020576495677232742
adult,hours-per-week,0.315077006816864
adult,education-num,0.31894153356552124
adult,capital-gain,0.01531923096626997
adult,capital-loss,0.2575468420982361
adult,hours-per-week,0.01207772083580494
adult,education-num,0.039957523345947266
adult,capital-gain,0.6069929003715515
adult,capital-loss,0.01758563704788685
adult,hours-per-week,0.016005173325538635
adult,education-num,0.0038730003871023655
adult,capital-gain,0.008949645794928074
adult,capital-loss,0.0021648758556693792
adult,hours-per-week,0.10461392253637314
adult,education-num,0.08840543031692505
adult,capital-gain,0.005800229962915182
adult,capital-loss,0.05678457394242287
adult,hours-per-week,0.022077778354287148
adult,education-num,0.005357133690267801
adult,capital-gain,0.0004912435542792082
adult,capital-loss,0.003945260774344206
adult,hours-per-week,0.27474284172058105
adult,education-num,0.39159271121025085
adult,capital-gain,0.030248576775193214
adult,capital-loss,0.2167237401008606
adult,hours-per-week,0.04509662091732025
adult,education-num,0.04912570118904114
adult,capital-gain,0.0025842622853815556
adult,capital-loss,0.02475314773619175
adult,hours-per-week,0.01587655581533909
adult,education-num,0.004776292014867067
adult,capital-gain,0.0003874307149089873
adult,capital-loss,0.002449905266985297
adult,hours-per-week,0.01042766310274601
adult,education-num,0.01042766310274601
adult,capital-gain,0.0009606539970263839
adult,capital-loss,0.007689783349633217
adult,hours-per-week,0.02250458486378193
adult,education-num,0.007881205528974533
adult,capital-gain,0.0006475399131886661
adult,capital-loss,0.004221122246235609
adult,hours-per-week,0.05984380096197128
adult,education-num,0.047145068645477295
adult,capital-gain,0.0032116768416017294
adult,capital-loss,0.03351100906729698
adult,hours-per-week,0.2876913547515869
adult,education-num,0.41535136103630066
adult,capital-gain,0.04399076849222183
adult,capital-loss,0.33636757731437683
adult,hours-per-week,0.9477097392082214
adult,education-num,0.9488345384597778
adult,capital-gain,0.9983845949172974
adult,capital-loss,0.932336151599884
adult,hours-per-week,0.001456072786822915
adult,education-num,0.003049911931157112
adult,capital-gain,0.00025149760767817497
adult,capital-loss,0.0019948987755924463
adult,hours-per-week,0.006198163144290447
adult,education-num,0.001286467770114541
adult,capital-gain,0.0001304141478613019
adult,capital-loss,0.0008283818024210632
adult,hours-per-week,0.0016048256075009704
adult,education-num,0.0023662589956074953
adult,capital-gain,0.00021568580996245146
adult,capital-loss,0.0014266626676544547
adult,hours-per-week,0.5154352188110352
adult,education-num,0.4819124639034271
adult,capital-gain,0.03179003298282623
adult,capital-loss,0.3446008861064911
adult,hours-per-week,0.020771794021129608
adult,education-num,0.009353968314826488
adult,capital-gain,0.00067589629907161
adult,capital-loss,0.005015319213271141
adult,hours-per-week,0.0816233903169632
adult,education-num,0.08362142741680145
adult,capital-gain,0.0059397402219474316
adult,capital-loss,0.05362183600664139
adult,hours-per-week,0.45585012435913086
adult,education-num,0.45853134989738464
adult,capital-gain,0.055656131356954575
adult,capital-loss,0.37881404161453247
adult,hours-per-week,0.047153275460004807
adult,education-num,0.03966875374317169
adult,capital-gain,0.0020863593090325594
adult,capital-loss,0.020156729966402054
adult,hours-per-week,0.000607670343015343
adult,education-num,0.0007035723538137972
adult,capital-gain,0.0001117544888984412
adult,capital-loss,0.0006347025628201663
adult,hours-per-week,0.013611004687845707
adult,education-num,0.0037309511099010706
adult,capital-gain,0.00034000055165961385
adult,capital-loss,0.002617561724036932
adult,hours-per-week,0.05257903411984444
adult,education-num,0.06990298628807068
adult,capital-gain,0.003727397182956338
adult,capital-loss,0.03894636034965515
adult,hours-per-week,0.31541377305984497
adult,education-num,0.3149881064891815
adult,capital-gain,0.028797706589102745
adult,capital-loss,0.25363510847091675
adult,hours-per-week,0.3652113378047943
adult,education-num,0.4041577875614166
adult,capital-gain,0.040983036160469055
adult,capital-loss,0.2951834499835968
adult,hours-per-week,0.6474260687828064
adult,education-num,0.5862576961517334
adult,capital-gain,0.04204559698700905
adult,capital-loss,0.4267258644104004
adult,hours-per-week,0.009160217829048634
adult,education-num,0.02497890777885914
adult,capital-gain,0.0015560307074338198
adult,capital-loss,0.016556095331907272
adult,hours-per-week,0.12834271788597107
adult,education-num,0.12976598739624023
adult,capital-gain,0.007895827293395996
adult,capital-loss,0.08581122756004333
adult,hours-per-week,0.11167248338460922
adult,education-num,0.3145219385623932
adult,capital-gain,0.017424263060092926
adult,capital-loss,0.23740309476852417
adult,hours-per-week,0.010148219764232635
adult,education-num,0.01009196788072586
adult,capital-gain,0.0008128749905154109
adult,capital-loss,0.006654722616076469
adult,hours-per-week,0.0321270227432251
adult,education-num,0.04015591740608215
adult,capital-gain,0.002135941758751869
adult,capital-loss,0.02053813636302948
adult,hours-per-week,0.1575075387954712
adult,education-num,0.1542561948299408
adult,capital-gain,0.9977197051048279
adult,capital-loss,0.11609604209661484
adult,hours-per-week,0.04564885422587395
adult,education-num,0.046682167798280716
adult,capital-gain,0.003183120395988226
adult,capital-loss,0.35067886114120483
adult,hours-per-week,0.00043964252108708024
adult,education-num,0.0007035723538137972
adult,capital-gain,0.0001117544888984412
adult,capital-loss,0.0006347025628201663
adult,hours-per-week,0.037696536630392075
adult,education-num,0.03368597850203514
adult,capital-gain,0.0024359840899705887
adult,capital-loss,0.024579528719186783
adult,hours-per-week,0.35841551423072815
adult,education-num,0.49765855073928833
adult,capital-gain,0.08620495349168777
adult,capital-loss,0.4900319576263428
adult,hours-per-week,0.4251544773578644
adult,education-num,0.42709630727767944
adult,capital-gain,0.06325371563434601
adult,capital-loss,0.36928263306617737
adult,hours-per-week,0.037696536630392075
adult,education-num,0.03368597850203514
adult,capital-gain,0.0024359840899705887
adult,capital-loss,0.024579528719186783
adult,hours-per-week,0.02631693333387375
adult,education-num,0.023896457627415657
adult,capital-gain,0.0019156667403876781
adult,capital-loss,0.017089305445551872
adult,hours-per-week,0.41539525985717773
adult,education-num,0.45585012435913086
adult,capital-gain,0.050133101642131805
adult,capital-loss,0.34091252088546753
adult,hours-per-week,0.1670595109462738
adult,education-num,0.292207807302475
adult,capital-gain,0.03612518683075905
adult,capital-loss,0.230378195643425
adult,hours-per-week,0.04223774001002312
adult,education-num,0.01310440618544817
adult,capital-gain,0.0012102235341444612
adult,capital-loss,0.009670590981841087
adult,hours-per-week,0.04872770234942436
adult,education-num,0.048227425664663315
adult,capital-gain,0.003565565450116992
adult,capital-loss,0.03692249208688736
adult,hours-per-week,0.3993542194366455
adult,education-num,0.4620892405509949
adult,capital-gain,0.04706164076924324
adult,capital-loss,0.32614314556121826
adult,hours-per-week,0.011929311789572239
adult,education-num,0.011929311789572239
adult,capital-gain,0.001118911779485643
adult,capital-loss,0.008800678886473179
adult,hours-per-week,0.061352066695690155
adult,education-num,0.00991122703999281
adult,capital-gain,0.0008832722087390721
adult,capital-loss,0.006775373592972755
adult,hours-per-week,0.0052383048459887505
adult,education-num,0.01956412009894848
adult,capital-gain,0.0012321679387241602
adult,capital-loss,0.012942944653332233
adult,hours-per-week,0.034195952117443085
adult,education-num,0.015925997868180275
adult,capital-gain,0.6433473229408264
adult,capital-loss,0.010483426041901112
adult,hours-per-week,0.0032526522409170866
adult,education-num,0.0006384230800904334
adult,capital-gain,9.138665336649865e-05
adult,capital-loss,0.0005135965184308589
adult,hours-per-week,0.03415554016828537
adult,education-num,0.009658610448241234
adult,capital-gain,0.0009660596260800958
adult,capital-loss,0.007234325632452965
adult,hours-per-week,0.4382302165031433
adult,education-num,0.4196794331073761
adult,capital-gain,0.05082305520772934
adult,capital-loss,0.34244483709335327
adult,hours-per-week,0.0035220040008425713
adult,education-num,0.0031160213984549046
adult,capital-gain,0.015173942781984806
adult,capital-loss,0.0022934318985790014
adult,hours-per-week,0.008051320910453796
adult,education-num,0.009022747166454792
adult,capital-gain,0.0006452371017076075
adult,capital-loss,0.005348986480385065
adult,hours-per-week,0.0007506028632633388
adult,education-num,0.0030997428111732006
adult,capital-gain,0.00025583000387996435
adult,capital-loss,0.0020292026456445456
adult,hours-per-week,0.3932325839996338
adult,education-num,0.2907857894897461
adult,capital-gain,0.03505086153745651
adult,capital-loss,0.22669148445129395
adult,hours-per-week,0.41539525985717773
adult,education-num,0.45585012435913086
adult,capital-gain,0.050133101642131805
adult,capital-loss,0.34091252088546753
adult,hours-per-week,0.01781945489346981
adult,education-num,0.0057531013153493404
adult,capital-gain,0.0004145298444200307
adult,capital-loss,0.0030810884200036526
adult,hours-per-week,0.03828927502036095
adult,education-num,0.04912570118904114
adult,capital-gain,0.0025842622853815556
adult,capital-loss,0.02475314773619175
adult,hours-per-week,0.011156090535223484
adult,education-num,0.006916017271578312
adult,capital-gain,0.0003846998733934015
adult,capital-loss,0.0028109776321798563
adult,hours-per-week,0.02889169566333294
adult,education-num,0.030101876705884933
adult,capital-gain,0.0017787445103749633
adult,capital-loss,0.01462475210428238
adult,hours-per-week,0.004742966499179602
adult,education-num,0.006518758367747068
adult,capital-gain,0.0004700340796262026
adult,capital-loss,0.0034923891071230173
adult,hours-per-week,0.6366755962371826
adult,education-num,0.6406502723693848
adult,capital-gain,0.04997967556118965
adult,capital-loss,0.4755443334579468
adult,hours-per-week,0.01870029605925083
adult,education-num,0.017413904890418053
adult,capital-gain,0.0012545777717605233
adult,capital-loss,0.011511892080307007
adult,hours-per-week,0.07950417697429657
adult,education-num,0.08611274510622025
adult,capital-gain,0.006362014915794134
adult,capital-loss,0.062061309814453125
adult,hours-per-week,0.01319494005292654
adult,education-num,0.01947898045182228
adult,capital-gain,0.0019951066933572292
adult,capital-loss,0.014399190433323383
adult,hours-per-week,0.003415072802454233
adult,education-num,0.004533004015684128
adult,capital-gain,0.0003877689887303859
adult,capital-loss,0.002772736828774214
adult,hours-per-week,0.022095751017332077
adult,education-num,0.01772097870707512
adult,capital-gain,0.0012723839608952403
adult,capital-loss,0.01346586924046278
adult,hours-per-week,0.04277912899851799
adult,education-num,0.1385589987039566
adult,capital-gain,0.001986837014555931
adult,capital-loss,0.023040365427732468
adult,hours-per-week,0.03766398876905441
adult,education-num,0.01042766310274601
adult,capital-gain,0.0009606539970263839
adult,capital-loss,0.007689783349633217
adult,hours-per-week,0.012222332879900932
adult,education-num,0.010853668674826622
adult,capital-gain,0.0008963212021626532
adult,capital-loss,0.008626253344118595
adult,hours-per-week,0.007349979132413864
adult,education-num,0.001286467770114541
adult,capital-gain,0.0001304141478613019
adult,capital-loss,0.0008283818024210632
adult,hours-per-week,0.007367907091975212
adult,education-num,0.002789983293041587
adult,capital-gain,0.0003036645648535341
adult,capital-loss,0.002053286414593458
adult,hours-per-week,0.008662622421979904
adult,education-num,0.0007518270285800099
adult,capital-gain,0.00010876987653318793
adult,capital-loss,0.0006177612231113017
adult,hours-per-week,0.040146492421627045
adult,education-num,0.044004373252391815
adult,capital-gain,0.002303103916347027
adult,capital-loss,0.022113557904958725
adult,hours-per-week,0.26093435287475586
adult,education-num,0.3353111445903778
adult,capital-gain,0.03129314258694649
adult,capital-loss,0.24126578867435455
adult,hours-per-week,0.12251278012990952
adult,education-num,0.12437455356121063
adult,capital-gain,0.011689743027091026
adult,capital-loss,0.10021320730447769
adult,hours-per-week,0.00631058681756258
adult,education-num,0.0016837231814861298
adult,capital-gain,0.00017074689094442874
adult,capital-loss,0.0010843358468264341
adult,hours-per-week,0.11034636199474335
adult,education-num,0.11610254645347595
adult,capital-gain,0.008417600765824318
adult,capital-loss,0.07457094639539719
adult,hours-per-week,0.005278811790049076
adult,education-num,0.005646098870784044
adult,capital-gain,0.0004165435384493321
adult,capital-loss,0.0034557394683361053
adult,hours-per-week,0.3227739632129669
adult,education-num,0.3353111445903778
adult,capital-gain,0.03419157490134239
adult,capital-loss,0.2584241032600403
adult,hours-per-week,0.032464344054460526
adult,education-num,0.011060277931392193
adult,capital-gain,0.0009248326532542706
adult,capital-loss,0.008539104834198952
adult,hours-per-week,0.13112890720367432
adult,education-num,0.09849151968955994
adult,capital-gain,0.007930903695523739
adult,capital-loss,0.06360472738742828
adult,hours-per-week,0.34476661682128906
adult,education-num,0.40470433235168457
adult,capital-gain,0.03991875797510147
adult,capital-loss,0.27694860100746155
adult,hours-per-week,0.005915696732699871
adult,education-num,0.00816680584102869
adult,capital-gain,0.0007340777665376663
adult,capital-loss,0.005645828787237406
adult,hours-per-week,0.006740789860486984
adult,education-num,0.004222665913403034
adult,capital-gain,0.027770094573497772
adult,capital-loss,0.001561194658279419
adult,hours-per-week,0.008552570827305317
adult,education-num,0.006278312765061855
adult,capital-gain,0.0005229677772149444
adult,capital-loss,0.0042987121269106865
adult,hours-per-week,0.019340481609106064
adult,education-num,0.007975844666361809
adult,capital-gain,0.000565500115044415
adult,capital-loss,0.003572533605620265
adult,hours-per-week,0.003484740387648344
adult,education-num,0.002234372077509761
adult,capital-gain,0.00023804027296137065
adult,capital-loss,0.0016441426705569029
adult,hours-per-week,0.03410816192626953
adult,education-num,0.03719731792807579
adult,capital-gain,0.0026110378094017506
adult,capital-loss,0.022016314789652824
adult,hours-per-week,0.0010282607981935143
adult,education-num,0.0008697091252543032
adult,capital-gain,0.00041213378426618874
adult,capital-loss,0.0006397365359589458
adult,hours-per-week,0.010713036172091961
adult,education-num,0.004384365398436785
adult,capital-gain,0.00036609292146749794
adult,capital-loss,0.002822035690769553
adult,hours-per-week,0.024761511012911797
adult,education-num,0.024343116208910942
adult,capital-gain,0.0023235580883920193
adult,capital-loss,0.017958883196115494
adult,hours-per-week,0.03700733184814453
adult,education-num,0.020837262272834778
adult,capital-gain,0.0010120103834196925
adult,capital-loss,0.009777585975825787
adult,hours-per-week,0.05248716101050377
adult,education-num,0.0659179762005806
adult,capital-gain,0.003290860913693905
adult,capital-loss,0.03410978242754936
adult,hours-per-week,0.01422239188104868
adult,education-num,0.01345766056329012
adult,capital-gain,0.0009354419307783246
adult,capital-loss,0.008580624125897884
adult,hours-per-week,0.034451719373464584
adult,education-num,0.02497890777885914
adult,capital-gain,0.0015560307074338198
adult,capital-loss,0.016556095331907272
adult,hours-per-week,0.07179897278547287
adult,education-num,0.047145068645477295
adult,capital-gain,0.0032116768416017294
adult,capital-loss,0.03351100906729698
adult,hours-per-week,0.0006439485005103052
adult,education-num,0.0008419893565587699
adult,capital-gain,8.620476728538051e-05
adult,capital-loss,0.0005420875386334956
adult,hours-per-week,0.4729074239730835
adult,education-num,0.424184650182724
adult,capital-gain,0.057725947350263596
adult,capital-loss,0.3963680863380432
adult,hours-per-week,0.0281707551330328
adult,education-num,0.025259343907237053
adult,capital-gain,0.001756382524035871
adult,capital-loss,0.014977509155869484
adult,hours-per-week,0.011952490545809269
adult,education-num,0.010838694870471954
adult,capital-gain,0.0007858056342229247
adult,capital-loss,0.008222301490604877
adult,hours-per-week,0.012475023046135902
adult,education-num,0.005734064616262913
adult,capital-gain,0.0004131508176214993
adult,capital-loss,0.0030708659905940294
adult,hours-per-week,0.06829115748405457
adult,education-num,0.06662222743034363
adult,capital-gain,0.9295754432678223
adult,capital-loss,0.02146080508828163
adult,hours-per-week,0.2645934820175171
adult,education-num,0.258635550737381
adult,capital-gain,0.013725798577070236
adult,capital-loss,0.0956890657544136
adult,hours-per-week,0.1159384548664093
adult,education-num,0.43062064051628113
adult,capital-gain,0.019250992685556412
adult,capital-loss,0.3287503719329834
adult,hours-per-week,0.2346872091293335
adult,education-num,0.11482983827590942
adult,capital-gain,0.009350107051432133
adult,capital-loss,0.08628574013710022
adult,hours-per-week,0.2640059292316437
adult,education-num,0.35166510939598083
adult,capital-gain,0.017128372564911842
adult,capital-loss,0.13516728579998016
adult,hours-per-week,0.5028207898139954
adult,education-num,0.48877596855163574
adult,capital-gain,0.06388355791568756
adult,capital-loss,0.40776023268699646
adult,hours-per-week,0.001113705919124186
adult,education-num,0.0023662589956074953
adult,capital-gain,0.00021568580996245146
adult,capital-loss,0.0014266626676544547
adult,hours-per-week,0.1302313357591629
adult,education-num,0.236551433801651
adult,capital-gain,0.014553363434970379
adult,capital-loss,0.11447253823280334
adult,hours-per-week,0.41104376316070557
adult,education-num,0.41366180777549744
adult,capital-gain,0.04680231213569641
adult,capital-loss,0.3376413583755493
adult,hours-per-week,0.011802966706454754
adult,education-num,0.008183585479855537
adult,capital-gain,0.0006648007547482848
adult,capital-loss,0.005392779130488634
adult,hours-per-week,0.0804949402809143
adult,education-num,0.18403108417987823
adult,capital-gain,0.006043548230081797
adult,capital-loss,0.06718993186950684
adult,hours-per-week,0.014384512789547443
adult,education-num,0.003896412206813693
adult,capital-gain,0.00036264085792936385
adult,capital-loss,0.002868402050808072
adult,hours-per-week,0.3933427929878235
adult,education-num,0.45585012435913086
adult,capital-gain,0.045947570353746414
adult,capital-loss,0.32064545154571533
adult,hours-per-week,0.016300290822982788
adult,education-num,0.07592213153839111
adult,capital-gain,0.0031076152808964252
adult,capital-loss,0.023418748751282692
adult,hours-per-week,0.0007344541954807937
adult,education-num,0.003792335046455264
adult,capital-gain,0.00033483069273643196
adult,capital-loss,0.0026027322746813297
